pyhon_tweets_fairdata
Data;ID;Content;Kategorisierung;Username;LikeCount;RetweetCount
2023-03-06 13:24:21+00:00;1632733859786768384;"‼️Attention ECRs and researchers:
Are you about to start collecting your research data?

Join 𝐂𝐎𝐃𝐀𝐓𝐀-𝐑𝐃𝐀 𝐒𝐜𝐡𝐨𝐨𝐥 𝐨𝐟 𝐑𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐃𝐚𝐭𝐚 𝐒𝐜𝐢𝐞𝐧𝐜𝐞

🔴Apply now! 
Deadline: 31 March 2023

#codata #FAIRdata #OpenScience #datascience #opendata @DirisaNicis https://t.co/SDGdEarWzL";;Antarcticlegacy;5;4
2023-03-06 13:00:32+00:00;1632727866646605826;"El @GuatemalaPortal es un sistema virtual #Symbiota de manejo de #colecciones. Desde aquí, los curadores procesan los datos de forma estandarizada, actualizándolos constantemente y manteniendo una alta calidad para su difusión adicional. #FAIRdata 🇬🇹🌎
 
🟢https://t.co/AYunZz1em5 https://t.co/p8K0Xkhv7T";;GuatemalaPortal;11;4
2023-03-06 10:43:15+00:00;1632693317254148096;"Handreichung für ein FAIRes Management kulturwissenschaftlicher Forschungsdaten: https://t.co/y6GXxVNykD

#NFDI4Culture #FDM #Kulturdaten #GNDforumMuseum #Normdaten #FAIRdata";;4nn4_clickt;13;4
2023-03-06 10:14:13+00:00;1632686010512424963;"🆕With their new article collection at our journal, the @Bicikl_H2020 consortium will be supporting #biodiversity #scientists who are using semantically enriched #LinkedOpenData in their research work.
🔗See: https://t.co/epkqo2qdw8 #BiCIKL_H2020 #Taxonomy #FAIRdata https://t.co/5cD5K3D7oM";;BioDataJournal;6;6
2023-03-06 10:00:22+00:00;1632682523808415749;"Did you apply to join the FAIR-IMPACT #EOSC Group of FAIR Champions? Don't miss this opportunity till this Friday to join exciting &amp; dedicated experts to support the implementation of #FAIRdata in European #OpenScience &amp; @EoscPortal. Try your chance
😊 https://t.co/6K8oRtruZI https://t.co/PN66RX0tZY";;fairimpact_eu;6;4
2023-03-06 09:44:49+00:00;1632678613505003520;"Y. Jahns &amp; J. Enslin: Bei der Auswahl der richtigen #Schlagwörter sollte man gut recherchieren &amp; strukturiert vorgehen. Es hilft zu schauen, wie es andere machen.
#GNDforumMuseum #Normdaten #FAIRdata";;4nn4_clickt;7;2
2023-03-06 09:31:35+00:00;1632675282120318977;"Wir freuen uns auf interessante Vorträge &amp; spannende Diskussionen heute beim #GNDforumMuseum!
#Normdaten #FAIRdata";;LMWStuttgart;6;0
2023-03-06 06:18:12+00:00;1632626615518736385;"#NewSpecies!
New snail from Laos just crawled in:

Alycaeus goliath
Holotype: @Le_Museum

Treatment: https://t.co/vRc6vkbmWP
Publication: https://t.co/CleUQ0tJH0
@Zootaxa @MalacSoc @malacologica @AMS1931 @FemoraleShells @DailySnailies

#FAIRdata #biodiversity #malacology #snails https://t.co/RkltvcW71m";;plazi_species;53;14
2023-03-05 14:33:00+00:00;1632388746799878145;"🚨Just published:

Ross Anderson et al. (2023): An expandable, modular de novo protein platform for precision redox engineering. 

https://t.co/uJX3neNyI3

#dataset #FAIRdata @BBSRC @BristolBiochem https://t.co/rkTPyiIfGa";;databris;1;1
2023-03-05 09:15:58+00:00;1632308965013872642;In der #ubhildesheim hatte ich damals mit dem #FDM in der Sportwissenschaft zu tun. Gestern (am Samstag!) erhielt ich auch wieder eine Anfrage aus diesem Bereich. #Forschungsdatenmanagement #FAIR #FAIRdata;;fdmincoop;2;0
2023-03-05 07:39:58+00:00;1632284803885064196;"#NewSpecies
New butterfly from Guinea just fluttered in!

Precis koivoguii
Holotype: @JagiellonskiUni

Treatment: https://t.co/XTxIweCl1v
Publication: https://t.co/uEhyIX1ww0
@Zootaxa @LepidopteraNews @entomologyArt @TheLepSoc

#FAIRdata #nature #butterfly #insects #entomology https://t.co/8VEb35KLYF";;plazi_species;16;8
2023-03-04 07:05:29+00:00;1631913740034535425;"#NewSpecies!
New cockoo wasp from Portugal just flew in!

Chrysis crossi
Holotype: @umons

Treatment: https://t.co/6ZHzC6gflC
Publication: https://t.co/TT9Re5hb09
@BioDataJournal @entomologyArt @RoyEntSoc @WilderMag @PortugalEcology

#FAIRdata #Nature #Conservation #Hymenoptera https://t.co/nlJtlWAs6R";;plazi_species;75;17
2023-03-03 21:13:59+00:00;1631764883686535169;"Interested in the InChI? then participate to the survey: https://t.co/qw7AJ3uUPS
#chemtwitter #chemoinformatics #FAIRdata";;HerresLab;1;0
2023-03-03 18:05:15+00:00;1631717387845226500;🗞️The February #WorldFAIR Newsletter is now available 👉 https://t.co/4mRfDznJrN Two more published reports, deliverable previews, a case study focus on #Geochemistry and a series of upcoming events! 📮Don't forget to subscribe! #FAIRdata #opendata #OpenScience https://t.co/EVR6Q76hgy;;WorldfairP;3;9
2023-03-03 15:57:59+00:00;1631685357077929986;"NEW from the WorldFAIR project: An assessment of the Ocean Data priority areas for development and implementation roadmap. WorldFAIR Report D11.1
https://t.co/PeaFefClY2
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/t7vU8e9PaP";;CODATANews;3;7
2023-03-03 14:53:43+00:00;1631669185523732481;Per Google Scholar, “The devaluation of assets in Black neighborhoods” has been cited 135 times since its publication in 2018, and many of those articles have hundreds of citations of their own. #FAIRdata #OpenData #DataSharing #OpenScience #OpenAccess;;UM_NaNDA;0;1
2023-03-03 14:08:36+00:00;1631657831366524935;"FAIR (Findable, Accessible, Interoperable, and Reusable) Data is crucial for supporting the transparency and reproducibility of research. The EU FAIR-IMPACT project is seeking 12 experts to act as FAIR Champions. Learn more: 
https://t.co/9X50dbtqqY
#DataSharing #FAIRData https://t.co/b3kak6rhCU";;WeAreTandF;2;1
2023-03-03 14:08:27+00:00;1631657792187539462;"🔗 Download the white paper here: https://t.co/xe27dBkeRO

#DigitalPreservation #ResearchDataManagement #RDM #digipres #preservation #datamanagement #ResearchData #H2020 #Horizon2020 #EOSC #EOSCMarketPlace #FAIR #FAIRdata #LongTermDigitalPreservation #LTDP #DPC #LIBNOVA #LABDRIVE";;libnova;2;0
2023-03-03 14:00:29+00:00;1631655788874993664;"1 WEEK TO APPLY! Don't miss the opportunity to join an esteemed group of #FAIRdata experts passionate about #openscience &amp; #FAIRpractices, dedicated to supporting the #FAIR implementation framework &amp; promote FAIR vision across🇪🇺! 
Fill out your… https://t.co/6K8oRts2Pg https://t.co/aCDlr8LE93";;fairimpact_eu;6;11
2023-03-03 12:38:56+00:00;1631635264824066048;"#NewSpecies!
New bush frog from China just jumped in on #FrogFriday!

Raorchestes malipoensis

Treatment: https://t.co/oBtWUEs8NF
Publication: https://t.co/lLx38Rxi0e
@ZooKeys_Journal @herphighlights @amphibiansorg @FrogsAndSuch @AmphibianRescue @PARCorg

#FAIRdata #nature #frogs https://t.co/2nwPFjRIJl";;plazi_species;50;16
2023-03-03 10:01:35+00:00;1631595668199424002;"🚨Just published (Controlled🔒):

Karen Morgan, Nathan Eisenstadt, Daisy Gaunt, Gene Feder, Melissa Cole, Helen Cramer, Rachael Bloomer (2023): REPROVIDE data from pilot and feasibility trial for perpetrator intervention. 

https://t.co/B4U7zQ1y0q 

#FAIRdata @Brms_Research https://t.co/ToY8zqxFgB";;databris;0;0
2023-03-03 09:31:00+00:00;1631587970343124993;"Check the interview with @hervelh - Repository and Preservation manager at @UKDataArchive! 
In @fairimpact_eu our UK service provider is offering Persistent Identifier Use Cases for sensitive data!

#metadata #SocialSciences #FAIRdata

📺 https://t.co/KAjW5NuquD";;CESSDA_Data;1;0
2023-03-03 09:10:50+00:00;1631582894572417030;#FAIRdata for chemistry! Thank you for funding @dfg_public and @VolkswagenSt ! I am looking forward to the joint work with @InChI_Trust !;;HerresLab;13;2
2023-03-03 09:01:02+00:00;1631580429928001536;"🚨Just published:

Jonathan Rossiter (2023): Data for GelBat paper - RoboSoft 2023. 

https://t.co/W4U0bNwZEu

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/dvwTSZs0j5";;databris;0;0
2023-03-03 08:29:03+00:00;1631572379838103552;📢 New #WorldFAIR Deliverable: (D11.1) An assessment of the ocean data priority areas for development and implementation roadmap. Read the full report 👉https://t.co/1LeGz3MtLJ #FAIRdata #opendata #OpenScience #codata https://t.co/6wkYhgfWWF;;WorldfairP;7;7
2023-03-03 07:54:50+00:00;1631563768541896706;Looking for a new #phdstudent on #datascience and #artificialintelligence techniques for #protein #transition. 4 year #work contract with @rivm, study with me at @WUR! Background in #datamanagement #fairdata #semanticweb #knowledgegraphs is very welcome! https://t.co/C95m6jhGhS;;alphaverda;9;8
2023-03-03 07:25:23+00:00;1631556357500305408;"🙋🏽‍♀️Who is already excited about the #DPG SKM meeting in Dresden?
📝Don't forget to put our #FAIRdata sessions in your diaries for Thursday and Friday!
💻https://t.co/Ll2PodcKrX
#RDM #FDM #NFDI https://t.co/aWJHxMqRtZ";;FAIRmat_NFDI;11;2
2023-03-03 06:42:51+00:00;1631545654391480320;"REGISTRATION NOW OPEN: The DDI Variable Cascade: Describing Data to Optimize Reusability and Comparison. Thu 9 March 2023. Online, free.
https://t.co/kjEkQSLCYC
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/MwaBmbhAcr";;CODATANews;10;8
2023-03-03 06:30:54+00:00;1631542648174411777;"#NewSpecies!
A newly discovered fungus from Pakistan for #FungiFriday!

Conocybe karakensis

Treatment: https://t.co/yy23aWfITt
Publication: https://t.co/xXxV0pgoSm
@Phytotaxa @KewMycology @allthingsfungi @MycoFun @globalfungi

#FAIRdata #nature #conservation #fungi #mushrooms https://t.co/du3KeiQwtZ";;plazi_species;37;10
2023-03-02 22:01:24+00:00;1631414428724875266;"Making your data findable, accessible, interoperable &amp; reusable (FAIR) can significantly increase the impact of your #research and gain more citations for your datasets. To help you achieve #FAIRness, we put together a wide range of #FAIRdata resources:📖 https://t.co/1l9Fnxlyip";;ARDC_AU;2;1
2023-03-02 18:37:48+00:00;1631363192365408259;#FAIRdata #openscience #opendata #datasharing #neuroinformagical #yayINCF;;Helena_LB;1;2
2023-03-02 17:00:27+00:00;1631338692517273625;"Hello March! #ImmPortDB's latest data release is out now! Learn about all the new high-quality open-access #immunology studies to support your research. 

For more details and available #data, click here https://t.co/9QWriWUJVk
 
#OpenData #OpenScience #FAIRdata #SharedData https://t.co/P3KmtlOm7a";;ImmPortDB;2;3
2023-03-02 16:15:03+00:00;1631327267161874445;Take a look at the beautiful new video from our partners at @DiSSCoEU UK! @REA_research #biodiversity #openscience #FAIRdata;;DiSSCoEU;2;5
2023-03-02 10:01:29+00:00;1631233255411154944;"🚨Just published:

Michael Faulkner (2023): Sampling algorithms in statistical physics: a guide for statistics and machine learning.

https://t.co/jagYgU4CMm

#dataset #FAIRdata @EPSRC @BristolUniPhys https://t.co/Sty0r23hNR";;databris;1;0
2023-03-02 09:30:20+00:00;1631225413769756674;"🚨Just published:

Jonathan Rossiter (2023): Data for modular cellbot paper - RoboSoft 2023. 

https://t.co/Z6n4BzzstR

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/qMVVCETQdu";;databris;0;0
2023-03-02 09:00:58+00:00;1631218026623148034;"🚨Just published:

Jonathan Rossiter (2023): Data for Robo-Squid paper - RoboSoft 2023.

https://t.co/y0y70MU076

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/MKLEycPYmk";;databris;0;0
2023-03-02 09:00:54+00:00;1631218008096948224;"🥳 We at #ARHN are excited to be part of this consortium!
#Geovistory is a powerful ecosystem for the production, visualization and publication of open and sustainable #FAIRdata for the historical, humanities and social sciences.

https://t.co/YMKBgTtyrQ";;arhn_larhra;3;0
2023-03-02 08:52:19+00:00;1631215850572115968;Have you already checked our preprint platform? New papers are available. The community is invited to leave their comments as well 🙃 https://t.co/j3DqNP6cSj #RDM #ResearchDataManagement #EngineeringSciences #FAIRData #OpenAccess #OpenPeerReview #OAJournal;;inggrid_journal;3;1
2023-03-02 08:40:42+00:00;1631212924822863872;"Not long to go now, @COSTprogramme researchers! Looking forward to answering your questions so come and join me this afternoon at 3pm CET to talk about anything @OpenResearch_EU related.

#openscience #openresearch #FAIRdata #horizoneu #h2020 #EuropeanCommission";;RuthFshr;3;1
2023-03-02 08:11:05+00:00;1631205472454811648;"📢Today! Join us for @ESCAPE_EU  technical coordinator Ian Bird's talk on Exascale-era data challenges in Physics &amp; Astronomy
➡️https://t.co/njQKi8F0py

#Data #ResearchData #RDM #FAIRdata #ParticlePhysics";;FAIRmat_NFDI;1;1
2023-03-02 06:02:00+00:00;1631172985775173632;"#NewSpecies
New moth from Macedonia just landed:

Commatarcha galicicae

Treatment: https://t.co/CqB2pw5Zl1
Publication: https://t.co/gpVIJTLfzb
@NotaLepido @entomologyArt @insect_otd @RoyEntSoc @savebutterflies @IUCNButterflySG

#FAIRdata #biodiversity #conservation #mothsmatter https://t.co/aRBUB9hJen";;plazi_species;42;10
2023-03-02 04:43:52+00:00;1631153323200872449;"Call for Participation in a new Working Group on Image Sharing Practices in Cultural Heritage 
https://t.co/S7cKEMkkzV
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/0xta4dnRvC";;CODATANews;6;11
2023-03-02 04:08:13+00:00;1631144354625585158;"Read now: Disaster Risk Reduction and Open Data Newsletter: March 2023 Edition
https://t.co/KFLJm9LoIl
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/06LQIJGQe7";;CODATANews;4;8
2023-03-01 16:38:00+00:00;1630970654932467721;"The #WorldFAIR case study on Population Health focuses on the definition of a suite of aligned standards which will form the basis of an AI-ready description
of data suitable for use across domain &amp; institutional boundaries 👉https://t.co/dfdaU9hNa2 #FAIRdata #OpenScience https://t.co/YoSSL4aXIX";;WorldfairP;2;3
2023-03-01 16:17:48+00:00;1630965569280176131;"Congrats to @dri_ireland  and @resdatall for formalising this long relationship! 

DRI is the New National Node for RDA in Ireland 

https://t.co/yG3pcN386L

#OpenScience #FAIRdata #SSH";;natalieharrower;17;7
2023-03-01 16:01:10+00:00;1630961386267328512;On March 10, Arches team member @AnnabelLee3D and @robmgaston of Farallon Geographics will present in person at @socallinuxexpo about how the #FAIRdata Arches platform enables access to organizational data worldwide. To register and learn more, visit: https://t.co/OTpHQUGx7p;;archesproject;3;0
2023-03-01 14:41:38+00:00;1630941370302054401;"Heute starten die @ESciTage 2023 in #Heidelberg. Auch wir vom #ZPID sind vertreten, um den D-Psy-FAIR Standard für eine nachhaltige Dokumentation psychologischer Forschungsdaten vorzustellen.

#escitage #FDM #opendata #openscience #fairdata #datadocumentation #reusability https://t.co/PemFAazIYx";;ZPID;12;2
2023-03-01 14:07:03+00:00;1630932667238690816;"What does the data discoverability landscape lack?

The @GOFAIRofficial Discovery IN coordinated by OKMaps provides a fresh new look on what needs to be addressed when it comes to researcher needs and data discovery systems.

Check out these insightful results! 👀

#FAIRdata";;OK_Maps;5;1
2023-03-01 13:32:25+00:00;1630923950078173185;"CODATA Statement on the February 2023 Earthquakes in Turkey and Syria
https://t.co/Z2V5GCwP2w
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/5GVgO31fYQ";;CODATANews;4;6
2023-03-01 13:00:03+00:00;1630915805386002432;"#NewDataset 
Cetaceans in #TyrrhenianSea #IonianSea  🇮🇹
&gt; 46 #taxa #citizenscience 🐬🐬🐬
- count &amp; sampling #FAIRdata 

available via https://t.co/6ynn4d9vZj

@jmeesvliz @VLIZnews @EMODnet #Biology @Marecamp_CT @LifeWatchVLIZ @OBISNetwork #marinescience #OpenScience https://t.co/tRiHxHjUDE";;EurOBIS_VLIZ;4;2
2023-03-01 11:55:48+00:00;1630899637182668801;"Happy to be at the technical @InChI_Trust meeting at the RSC office! The InChI will include inorganics in due course to support #FAIRdata .
@digital_rsc 
Thanks to support by @NFDI4Chem and @VolkswagenSt https://t.co/qVXLDYaDAs";;HerresLab;11;2
2023-03-01 11:01:06+00:00;1630885871489515521;"🚨Just published:

Jonathan Rossiter (2023): Data for hygroscopic actuators.

https://t.co/KBDWDv7m1a

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/lKAIuMygTT";;databris;0;0
2023-03-01 10:54:11+00:00;1630884130291433472;Not a bad spot for this mornings data management lecture to @CUBSucc BU masters students #LappsQuay #RDM #FAIRdata https://t.co/mHLtgIQTDm;;CoffeyAoife;8;1
2023-03-01 10:14:44+00:00;1630874201782378497;"Chemotion ELN Hands-on Workshop
Interested in an interactive #workshop on using #Chemotion #ELN? You’re in the right place!
We introduce Chemotion and its features for beginners following a “learning by doing”-concept.
https://t.co/43LKnDGqDr
#chemtwitter #fairdata @GDCh_aktuell https://t.co/IWCEJHzkta";;NFDI4Chem;12;5
2023-03-01 10:01:36+00:00;1630870898575134723;"🚨Just published:

Jonathan Rossiter (2023): Data for high frequency TCP actuators.

https://t.co/EiSkCAq7tl

#dataset #FAIRdata @EPSRC @BristolUniEng https://t.co/SwuAjotx2B";;databris;0;0
2023-03-01 09:30:20+00:00;1630863027770646530;"🚨Just published:

Anatonia Tzemanaki, Kat Styles (2023): KUKA_LBR_iiwa_configuration_database. 

https://t.co/Gv7BfA6W5S

#dataset #FAIRdata @BristolUniEng https://t.co/acp1D2A5re";;databris;0;0
